Year;Month;Day;Tmax;Tavg;Tmin;DewMax;DewAvg;DewMin;Hmax;Havg;Hmin;WindMax;WindAvg;WindMin;Pmax;Pavg;Pmin;PreMax;PreAvg;PreMin
2001;7;19;30;23;16;19;18;15;100;-;51;23;-;0;1018;-;1008;-;0.00;-
2001;7;20;32;24;18;21;17;16;88;-;49;40;-;8;1008;-;1002;-;0.00;-
2001;7;21;21;18;16;18;17;15;94;-;83;29;-;2;1013;-;1008;-;0.00;-
2001;7;22;21;18;16;20;18;16;100;-;88;23;-;0;1013;-;1011;-;0.00;-
2001;7;23;24;20;17;20;18;16;100;-;69;14;-;0;1012;-;1008;-;0.00;-
2001;7;24;26;21;17;20;19;16;100;-;65;23;-;0;1010;-;1007;-;0.00;-
2001;7;25;25;22;19;20;19;18;100;-;69;37;-;11;1011;-;1009;-;0.00;-
2001;7;26;27;22;18;21;19;18;100;-;65;24;-;3;1013;-;1011;-;0.00;-
2001;7;27;27;22;17;20;18;17;100;-;57;34;-;0;1015;-;1013;-;0.00;-
2001;7;28;30;24;18;20;18;16;94;-;51;14;-;0;1017;-;1015;-;0.00;-
2001;7;29;30;23;17;21;19;17;100;-;51;13;-;0;1019;-;1017;-;0.00;-
2001;7;30;29;23;18;21;19;18;100;-;54;16;-;0;1021;-;1018;-;0.00;-
2001;7;31;30;23;17;23;19;17;100;-;55;8;-;0;1022;-;1018;-;0.00;-
2001;8;1;31;23;16;21;18;15;100;-;48;32;-;0;1019;-;1017;-;0.00;-
2001;8;2;29;22;15;19;17;15;100;-;51;10;-;0;1021;-;1017;-;0.00;-
2001;8;3;31;24;19;21;19;16;88;-;55;21;-;3;1018;-;1015;-;0.00;-
2001;8;4;34;27;20;24;21;19;94;-;52;16;-;0;1016;-;1014;-;0.00;-
2001;8;5;28;24;20;21;18;14;100;-;54;34;-;2;1016;-;1014;-;0.00;-
2001;8;6;28;23;18;17;15;13;83;-;48;26;-;3;1018;-;1015;-;0.00;-
2001;8;7;30;21;13;19;16;13;100;-;48;13;-;0;1016;-;1013;-;0.00;-
2001;8;8;31;23;15;19;17;14;100;-;48;16;-;0;1015;-;1012;-;0.00;-
2001;8;9;32;26;19;22;19;16;94;-;52;14;-;0;1016;-;1014;-;0.00;-
2001;8;10;33;26;18;22;19;15;100;-;52;35;-;0;1018;-;1015;-;0.00;-
2001;8;11;19;17;16;18;17;15;100;-;88;24;-;2;1021;-;1016;-;0.00;-
2001;8;12;23;17;12;16;13;12;100;-;53;21;-;0;1021;-;1018;-;0.00;-
2001;8;13;26;18;11;15;13;11;100;-;50;16;-;0;1019;-;1015;-;0.00;-
2001;8;14;29;22;16;19;17;15;100;-;51;13;-;0;1021;-;1017;-;0.00;-
2001;8;15;29;23;18;20;18;15;94;-;55;13;-;2;1024;-;1021;-;0.00;-
2001;8;16;31;23;16;20;19;16;100;-;52;19;-;0;1022;-;1018;-;0.00;-
2001;8;17;31;24;18;21;19;18;100;-;52;14;-;0;1019;-;1016;-;0.00;-
2001;8;18;32;24;18;21;19;18;100;-;49;13;-;0;1017;-;1013;-;0.00;-
2001;8;19;32;24;18;21;19;17;100;-;52;19;-;2;1014;-;1011;-;0.00;-
2001;8;20;33;26;19;21;19;10;94;-;29;23;-;0;1013;-;1010;-;0.00;-
2001;8;21;28;23;18;21;19;17;100;-;61;19;-;0;1016;-;1013;-;0.00;-
2001;8;22;29;24;19;21;20;18;100;-;62;24;-;2;1018;-;1016;-;0.00;-
2001;8;23;27;23;19;21;20;18;100;-;65;16;-;2;1018;-;1017;-;0.00;-
2001;8;24;28;23;19;21;19;19;100;-;62;14;-;0;1019;-;1017;-;0.00;-
2001;8;25;29;23;17;22;19;17;100;-;58;10;-;0;1020;-;1017;-;0.00;-
2001;8;26;31;23;17;20;18;16;100;-;49;13;-;0;1019;-;1016;-;0.00;-
2001;8;27;31;23;16;20;18;16;100;-;49;13;-;0;1017;-;1010;-;0.00;-
2001;8;28;25;19;12;20;13;8;83;-;50;39;-;0;1015;-;1010;-;0.00;-
2001;8;29;22;14;8;12;10;8;100;-;52;45;-;0;1014;-;1010;-;0.00;-
2001;8;30;24;16;7;13;11;7;100;-;50;13;-;0;1016;-;1013;-;0.00;-
2001;8;31;22;16;10;15;12;9;94;-;53;21;-;0;1014;-;1010;-;0.00;-
2001;9;1;24;19;15;17;15;13;100;-;61;23;-;0;1012;-;1008;-;0.00;-
2001;9;2;20;17;13;16;14;10;94;-;64;29;-;8;1014;-;1010;-;0.00;-
2001;9;3;23;14;7;13;11;7;100;-;53;23;-;0;1016;-;1014;-;0.00;-
2001;9;4;25;18;10;17;13;9;100;-;53;26;-;0;1015;-;1008;-;0.00;-
2001;9;5;20;18;15;18;16;15;100;-;83;23;-;0;1013;-;1002;-;0.00;-
2001;9;6;21;17;14;16;14;13;100;-;68;35;-;19;1005;-;1001;-;0.00;-
2001;9;7;20;17;14;14;13;11;94;-;60;40;-;19;1009;-;1006;-;0.00;-
2001;9;8;18;14;11;16;13;10;100;-;77;23;-;0;1015;-;1005;-;0.00;-
2001;9;9;16;12;9;14;11;8;100;-;63;29;-;0;1016;-;1002;-;0.00;-
2001;9;10;16;11;6;12;9;6;100;-;68;21;-;2;1010;-;1009;-;0.00;-
2001;9;11;17;13;11;13;11;9;100;-;63;32;-;8;1011;-;1005;-;0.00;-
2001;9;12;17;13;9;12;9;8;100;-;59;34;-;0;1015;-;1012;-;0.00;-
2001;9;13;20;15;10;13;12;10;100;-;60;21;-;2;1017;-;1012;-;0.00;-
2001;9;14;21;17;13;16;14;12;100;-;64;23;-;2;1019;-;1008;-;0.00;-
2001;9;15;17;14;13;16;14;13;100;-;88;21;-;0;1011;-;1009;-;0.00;-
2001;9;16;16;12;8;13;11;8;100;-;77;21;-;0;1009;-;1006;-;0.00;-
2001;9;17;13;10;7;13;11;7;100;-;93;23;-;0;1009;-;1003;-;0.00;-
2001;9;18;15;11;8;11;10;8;100;-;67;16;-;3;1018;-;1007;-;0.00;-
2001;9;19;17;11;5;13;10;5;100;-;72;11;-;0;1021;-;1009;-;0.00;-
2001;9;20;22;13;6;14;11;6;100;-;53;24;-;2;1021;-;1018;-;0.00;-
2001;9;21;22;16;11;15;13;11;100;-;57;14;-;2;1018;-;1015;-;0.00;-
2001;9;22;22;16;9;15;13;9;100;-;57;10;-;0;1016;-;1013;-;0.00;-
2001;9;23;18;14;12;17;14;12;100;-;88;16;-;0;1014;-;1009;-;0.00;-
2001;9;24;25;20;15;19;17;15;100;-;61;27;-;0;1009;-;1007;-;0.00;-
2001;9;25;20;18;15;17;16;14;100;-;73;24;-;0;1013;-;1008;-;0.00;-
2001;9;26;15;14;13;14;13;12;100;-;94;14;-;0;1017;-;1013;-;0.00;-
2001;9;27;17;12;8;12;9;7;100;-;63;19;-;0;1019;-;1017;-;0.00;-
2001;9;28;22;13;5;14;10;-11;100;-;12;23;-;0;1019;-;1016;-;0.00;-
2001;9;29;21;14;8;15;12;7;100;-;64;19;-;0;1019;-;1016;-;0.00;-
2001;9;30;17;13;10;16;13;10;100;-;82;13;-;0;1017;-;1016;-;0.00;-
2001;10;1;20;17;13;17;15;13;100;-;78;13;-;0;1019;-;1017;-;0.00;-
2001;10;2;25;18;12;17;15;12;100;-;57;16;-;0;1020;-;1018;-;0.00;-
2001;10;3;25;19;13;17;16;12;100;-;61;24;-;0;1018;-;1014;-;0.00;-
2001;10;4;22;16;11;17;14;11;100;-;73;27;-;2;1014;-;1012;-;0.00;-
2001;10;5;21;16;12;15;14;12;100;-;68;23;-;0;1016;-;1014;-;0.00;-
2001;10;6;22;17;11;16;14;11;100;-;60;10;-;0;1017;-;1014;-;0.00;-
2001;10;7;23;16;9;18;13;9;100;-;64;23;-;0;1017;-;1015;-;0.00;-
2001;10;8;26;20;14;18;16;8;100;-;36;19;-;3;1016;-;1014;-;0.00;-
2001;10;9;26;19;13;19;17;13;100;-;61;13;-;0;1019;-;1015;-;0.00;-
2001;10;10;25;19;14;19;17;14;100;-;65;19;-;0;1025;-;1020;-;0.00;-
2001;10;11;21;16;12;15;13;11;100;-;56;32;-;0;1028;-;1025;-;0.00;-
2001;10;12;23;17;10;14;12;9;100;-;57;16;-;0;1029;-;1028;-;0.00;-
2001;10;13;22;13;6;14;11;6;100;-;60;10;-;0;1028;-;1025;-;0.00;-
2001;10;14;22;13;6;15;11;6;100;-;60;8;-;0;1025;-;1023;-;0.00;-
2001;10;15;22;14;7;16;12;6;100;-;60;10;-;0;1023;-;1020;-;0.00;-
2001;10;16;22;14;8;15;12;8;100;-;60;8;-;0;1026;-;1022;-;0.00;-
2001;10;17;21;13;6;15;11;6;100;-;68;13;-;0;1027;-;1024;-;0.00;-
2001;10;18;12;11;10;12;11;9;100;-;94;10;-;3;1024;-;1019;-;0.00;-
2001;10;19;12;11;11;12;12;11;100;-;94;13;-;3;1020;-;1018;-;0.00;-
2001;10;20;15;12;10;13;12;10;100;-;82;16;-;0;1020;-;1016;-;0.00;-
2001;10;21;22;17;12;14;13;12;100;-;57;23;-;3;1016;-;1008;-;0.00;-
2001;10;22;18;14;12;13;12;12;100;-;68;29;-;2;1015;-;1009;-;0.00;-
2001;10;23;18;14;10;13;12;10;100;-;68;27;-;0;1021;-;1015;-;0.00;-
2001;10;24;11;9;8;10;7;5;100;-;71;14;-;0;1027;-;1021;-;0.00;-
2001;10;25;10;6;2;7;4;2;100;-;66;8;-;0;1029;-;1026;-;0.00;-
2001;10;26;11;6;1;5;3;1;100;-;62;14;-;0;1031;-;1028;-;0.00;-
2001;10;27;12;6;0;5;3;0;100;-;62;21;-;2;1029;-;1018;-;0.00;-
2001;10;28;11;6;1;8;5;0;100;-;71;8;-;0;1028;-;1024;-;0.00;-
2001;10;29;14;10;7;12;9;7;100;-;72;23;-;0;1024;-;1022;-;0.00;-
2001;10;30;17;13;11;14;12;11;100;-;72;35;-;0;1023;-;1019;-;0.00;-
2001;10;31;23;14;7;14;11;7;100;-;57;16;-;0;1024;-;1016;-;0.00;-
2001;11;1;15;11;8;13;6;4;94;-;58;55;-;0;1030;-;1016;-;0.00;-
2001;11;2;11;6;-1;5;3;-3;93;-;62;35;-;0;1035;-;1020;-;0.00;-
2001;11;3;10;2;-5;3;-1;-5;100;-;57;10;-;0;1035;-;1030;-;0.00;-
2001;11;4;11;3;-4;5;0;-4;100;-;58;13;-;0;1029;-;1021;-;0.00;-
2001;11;5;11;3;-4;6;2;-4;100;-;66;19;-;0;1021;-;1019;-;0.00;-
2001;11;6;7;2;-2;5;3;-3;100;-;81;13;-;0;1021;-;1014;-;0.00;-
2001;11;7;14;8;3;9;6;3;100;-;63;24;-;0;1014;-;1007;-;0.00;-
2001;11;8;14;10;6;11;8;6;100;-;77;21;-;3;1007;-;993;-;0.00;-
2001;11;9;12;8;4;11;6;1;100;-;76;42;-;10;1015;-;993;-;0.00;-
2001;11;10;8;4;1;3;1;0;100;-;66;13;-;0;1031;-;1015;-;0.00;-
2001;11;11;5;3;2;2;1;0;93;-;76;13;-;2;1031;-;1021;-;0.00;-
2001;11;12;4;3;2;4;3;2;100;-;87;13;-;2;1021;-;1009;-;0.00;-
2001;11;13;6;3;1;6;3;1;100;-;93;32;-;0;1009;-;1001;-;0.00;-
2001;11;14;8;4;0;5;2;-2;100;-;62;27;-;6;1027;-;1004;-;0.00;-
2001;11;15;8;3;-2;1;-1;-3;100;-;61;13;-;0;1037;-;1027;-;0.00;-
2001;11;16;7;1;-4;3;1;-4;100;-;75;37;-;0;1033;-;1027;-;0.00;-
2001;11;17;7;1;-4;3;-1;-4;100;-;61;19;-;0;1036;-;1030;-;0.00;-
2001;11;18;-1;-3;-5;-1;-2;-5;100;-;93;6;-;0;1028;-;1021;-;0.00;-
2001;11;19;2;-1;-3;2;-1;-3;100;-;93;10;-;0;1020;-;1015;-;0.00;-
2001;11;20;6;1;-4;2;-1;-4;100;-;65;32;-;0;1024;-;1015;-;0.00;-
2001;11;21;8;4;2;3;2;0;87;-;71;26;-;3;1027;-;1024;-;0.00;-
2001;11;22;7;3;-1;4;2;-2;100;-;76;19;-;2;1025;-;1005;-;0.00;-
2001;11;23;6;3;1;5;0;-3;100;-;65;45;-;3;1010;-;1003;-;0.00;-
2001;11;24;4;2;1;0;-1;-1;87;-;75;42;-;11;1012;-;1009;-;0.00;-
2001;11;25;4;2;0;1;-1;-3;100;-;70;34;-;6;1012;-;1007;-;0.00;-
2001;11;26;2;0;-1;0;-1;-3;100;-;70;34;-;0;1013;-;1006;-;0.00;-
2001;11;27;0;-1;-2;0;-1;-2;100;-;93;14;-;2;1016;-;1013;-;0.00;-
2001;11;28;2;-2;-6;1;-2;-6;100;-;93;8;-;0;1018;-;1015;-;0.00;-
2001;11;29;6;2;-1;4;2;-1;100;-;87;26;-;2;1019;-;1016;-;0.00;-
2001;11;30;5;2;-1;3;1;-1;100;-;70;16;-;0;1021;-;1014;-;0.00;-
2001;12;1;5;0;-5;1;-2;-5;100;-;75;13;-;0;1027;-;1021;-;0.00;-
2001;12;2;5;0;-5;2;-2;-5;100;-;75;13;-;0;1030;-;1027;-;0.00;-
2001;12;3;1;-2;-5;0;-3;-5;100;-;93;13;-;0;1029;-;1018;-;0.00;-
2001;12;4;-2;-3;-3;-2;-3;-3;100;-;93;10;-;0;1028;-;1025;-;0.00;-
2001;12;5;0;-1;-2;0;-2;-9;100;-;51;8;-;0;1026;-;1023;-;0.00;-
2001;12;6;0;-1;-1;0;-1;-1;100;-;93;16;-;0;1024;-;1019;-;0.00;-
2001;12;7;0;-4;-10;0;-3;-10;100;-;87;16;-;2;1036;-;1025;-;0.00;-
2001;12;8;-1;-7;-12;-2;-9;-89;100;-;4;11;-;0;1038;-;1036;-;0.00;-
2001;12;9;1;-6;-12;-1;-8;-12;100;-;74;11;-;0;1041;-;1024;-;0.00;-
2001;12;10;-4;-9;-14;-5;-8;-14;100;-;92;11;-;0;1041;-;1034;-;0.00;-
2001;12;11;-4;-6;-6;-4;-5;-6;100;-;93;10;-;0;1034;-;1027;-;0.00;-
2001;12;12;-3;-4;-6;-3;-4;-6;100;-;93;13;-;0;1027;-;1017;-;0.00;-
2001;12;13;-4;-7;-9;-4;-8;-10;100;-;93;27;-;2;1031;-;1016;-;0.00;-
2001;12;14;-4;-10;-15;-7;-10;-15;100;-;80;21;-;0;1035;-;1031;-;0.00;-
2001;12;15;-7;-12;-18;-8;-12;-19;100;-;92;13;-;0;1034;-;1028;-;0.00;-
2001;12;16;-3;-7;-10;-6;-8;-11;100;-;80;19;-;0;1028;-;1015;-;0.00;-
2001;12;17;-3;-9;-15;-5;-11;-15;100;-;80;16;-;0;1029;-;1018;-;0.00;-
2001;12;18;-5;-11;-17;-6;-9;-17;100;-;92;6;-;0;1028;-;1018;-;0.00;-
2001;12;19;2;-2;-6;0;-1;-6;100;-;87;29;-;0;1026;-;1019;-;0.00;-
2001;12;20;3;-3;-9;0;-3;-9;100;-;80;34;-;0;1021;-;1015;-;0.00;-
2001;12;21;-3;-6;-8;-6;-8;-9;93;-;74;23;-;2;1022;-;1010;-;0.00;-
2001;12;22;0;-3;-6;-1;-5;-7;100;-;87;13;-;0;1010;-;1004;-;0.00;-
2001;12;23;1;-3;-6;0;-4;-9;100;-;80;37;-;2;1016;-;1006;-;0.00;-
2001;12;24;-3;-10;-17;-6;-12;-17;100;-;74;19;-;0;1018;-;1014;-;0.00;-
2001;12;25;-4;-11;-17;-8;-11;-17;100;-;74;23;-;2;1014;-;1004;-;0.00;-
2001;12;26;-4;-7;-10;-5;-7;-11;100;-;86;13;-;0;1013;-;1002;-;0.00;-
2001;12;27;2;-2;-5;-1;-3;-5;100;-;81;34;-;0;1012;-;1004;-;0.00;-
2001;12;28;-2;-7;-12;-3;-6;-12;100;-;92;19;-;0;1011;-;1005;-;0.00;-
2001;12;29;6;1;-3;4;1;-3;100;-;87;23;-;2;1010;-;994;-;0.00;-
2001;12;30;6;3;0;6;1;-3;100;-;75;55;-;2;1011;-;991;-;0.00;-
2001;12;31;1;-1;-4;0;-3;-6;93;-;75;35;-;0;1022;-;1011;-;0.00;-
2002;1;1;-1;-3;-6;-3;-6;-9;93;-;80;39;-;6;1032;-;1020;-;0.00;-
2002;1;2;22;10;-2;0;-3;-5;100;-;23;50;-;16;1029;-;1017;-;0.00;-
2002;1;3;-2;-7;-13;-5;-9;-13;100;-;74;37;-;0;1035;-;1021;-;0.00;-
2002;1;4;-4;-10;-15;-7;-12;-15;100;-;74;10;-;0;1036;-;1034;-;0.00;-
2002;1;5;-4;-9;-14;-5;-10;-15;100;-;74;11;-;0;1035;-;1031;-;0.00;-
2002;1;6;2;-4;-11;-4;-7;-11;100;-;65;11;-;0;1033;-;1024;-;0.00;-
2002;1;7;2;-3;-7;-1;-3;-7;100;-;75;16;-;0;1035;-;1024;-;0.00;-
2002;1;8;3;-2;-6;0;-2;-6;100;-;81;10;-;0;1036;-;1029;-;0.00;-
2002;1;9;1;-4;-9;0;-3;-9;100;-;93;13;-;0;1039;-;1036;-;0.00;-
2002;1;10;-1;-2;-3;-1;-2;-5;100;-;80;8;-;0;1039;-;1037;-;0.00;-
2002;1;11;-2;-3;-4;-2;-3;-5;100;-;93;8;-;0;1037;-;1035;-;0.00;-
2002;1;12;-1;-2;-2;-1;-2;-2;100;-;93;8;-;0;1034;-;1033;-;0.00;-
2002;1;13;-2;-3;-4;-2;-3;-4;100;-;93;11;-;0;1033;-;1032;-;0.00;-
2002;1;14;-3;-4;-4;-3;-3;-4;100;-;93;10;-;0;1032;-;1030;-;0.00;-
2002;1;15;-3;-4;-4;-3;-4;-5;100;-;93;11;-;0;1030;-;1025;-;0.00;-
2002;1;16;-3;-4;-5;-4;-4;-6;100;-;93;11;-;0;1026;-;1023;-;0.00;-
2002;1;17;-2;-3;-4;-2;-3;-4;100;-;93;8;-;0;1028;-;1026;-;0.00;-
2002;1;18;0;-2;-3;-1;-2;-3;100;-;93;13;-;0;1026;-;1023;-;0.00;-
2002;1;19;1;-3;-6;0;-2;-6;100;-;93;14;-;0;1023;-;1021;-;0.00;-
2002;1;20;6;2;-1;4;1;-4;100;-;80;14;-;0;1022;-;1020;-;0.00;-
2002;1;21;8;4;2;7;4;1;100;-;87;27;-;3;1019;-;1012;-;0.00;-
2002;1;22;10;6;0;7;4;-1;100;-;82;13;-;0;1015;-;1013;-;0.00;-
2002;1;23;45;21;-3;7;1;-3;100;-;8;21;-;0;1018;-;1014;-;0.00;-
2002;1;24;10;7;4;6;4;3;100;-;71;29;-;8;1013;-;1009;-;0.00;-
2002;1;25;10;7;4;7;4;1;100;-;62;42;-;0;1023;-;1011;-;0.00;-
2002;1;26;7;3;-1;5;2;-1;100;-;76;13;-;0;1023;-;1020;-;0.00;-
2002;1;27;9;4;0;8;3;-95;100;-;87;23;-;2;1020;-;1010;-;0.00;-
2002;1;28;15;10;6;12;8;6;100;-;67;27;-;0;1023;-;1014;-;0.00;-
2002;1;29;18;10;2;8;6;2;100;-;49;47;-;0;1025;-;1023;-;0.00;-
2002;1;30;16;9;2;9;5;2;100;-;63;26;-;0;1026;-;1023;-;0.00;-
2002;1;31;12;6;1;7;4;1;100;-;67;24;-;2;1023;-;1016;-;0.00;-
2002;2;1;12;6;0;7;4;0;100;-;67;19;-;0;1029;-;1022;-;0.00;-
2002;2;2;13;6;-2;7;2;-2;100;-;67;14;-;0;1036;-;1029;-;0.00;-
2002;2;3;4;2;0;3;1;-1;100;-;93;13;-;0;1036;-;1028;-;0.00;-
2002;2;4;3;0;-3;3;1;-3;100;-;93;10;-;0;1028;-;1024;-;0.00;-
2002;2;5;2;0;-2;1;-1;-3;100;-;87;11;-;0;1024;-;1016;-;0.00;-
2002;2;6;4;1;-1;4;2;-1;100;-;93;13;-;0;1011;-;1008;-;0.00;-
2002;2;7;9;4;1;7;4;1;100;-;82;13;-;0;1022;-;1011;-;0.00;-
2002;2;8;9;6;3;5;4;3;100;-;76;24;-;2;1023;-;1020;-;0.00;-
2002;2;9;10;6;2;8;5;2;100;-;87;24;-;0;1021;-;1012;-;0.00;-
2002;2;10;10;7;4;8;4;2;100;-;71;45;-;0;1012;-;1006;-;0.00;-
2002;2;11;12;6;1;6;4;0;100;-;62;24;-;2;1016;-;1003;-;0.00;-
2002;2;12;15;11;8;10;6;4;82;-;63;40;-;2;1013;-;1012;-;0.00;-
2002;2;13;15;11;8;10;6;4;87;-;63;37;-;3;1015;-;1011;-;0.00;-
2002;2;14;9;4;0;6;2;-3;93;-;66;19;-;0;1027;-;1016;-;0.00;-
2002;2;15;5;1;-2;2;-3;-5;93;-;61;24;-;3;1033;-;1027;-;0.00;-
2002;2;16;9;2;-4;0;-3;-6;100;-;53;19;-;2;1033;-;1031;-;0.00;-
2002;2;17;10;2;-5;3;-1;-6;100;-;62;24;-;2;1031;-;1022;-;0.00;-
2002;2;18;6;4;4;5;2;0;100;-;70;10;-;2;1021;-;1015;-;0.00;-
2002;2;19;10;7;4;5;3;0;100;-;58;39;-;0;1018;-;1013;-;0.00;-
2002;2;20;10;6;2;6;3;2;100;-;66;26;-;2;1015;-;998;-;0.00;-
2002;2;21;9;6;2;7;3;-3;100;-;66;42;-;10;1010;-;996;-;0.00;-
2002;2;22;5;1;-3;-3;-5;-8;75;-;52;175;-;2;1018;-;1010;-;0.00;-
2002;2;23;9;4;0;4;1;-4;100;-;62;21;-;2;1010;-;1001;-;0.00;-
2002;2;24;7;3;1;4;1;-3;100;-;61;47;-;2;1009;-;998;-;0.00;-
2002;2;25;7;3;0;6;1;-2;100;-;61;39;-;8;1012;-;1008;-;0.00;-
2002;2;26;15;9;4;7;5;2;100;-;58;35;-;0;1011;-;1007;-;0.00;-
2002;2;27;15;10;6;9;7;5;100;-;63;29;-;2;1008;-;1005;-;0.00;-
2002;2;28;11;9;7;10;6;3;100;-;66;23;-;0;1011;-;1005;-;0.00;-
2002;3;1;9;7;4;6;6;4;100;-;81;19;-;0;1015;-;1012;-;0.00;-
2002;3;2;8;7;6;8;7;5;100;-;93;16;-;0;1013;-;1009;-;0.00;-
2002;3;3;6;3;2;6;2;-2;100;-;61;29;-;0;1019;-;1008;-;0.00;-
2002;3;4;10;4;-2;2;0;-3;100;-;58;21;-;0;1022;-;1019;-;0.00;-
2002;3;5;14;6;-3;5;2;-4;100;-;51;21;-;0;1021;-;1013;-;0.00;-
2002;3;6;18;10;2;9;5;2;100;-;55;134;-;0;1013;-;1008;-;0.00;-
2002;3;7;18;13;9;9;8;4;87;-;55;58;-;6;1014;-;1008;-;0.00;-
2002;3;8;11;6;0;4;2;-3;87;-;54;45;-;0;1026;-;1014;-;0.00;-
2002;3;9;15;6;-4;5;1;-4;100;-;47;21;-;0;1026;-;1013;-;0.00;-
2002;3;10;14;8;0;6;2;-6;100;-;47;50;-;0;1024;-;1011;-;0.00;-
2002;3;11;14;4;-4;4;-1;-6;100;-;48;114;-;0;1027;-;1024;-;0.00;-
2002;3;12;16;6;-4;5;1;-4;100;-;48;11;-;0;1025;-;1020;-;0.00;-
2002;3;13;17;7;-2;6;2;-2;100;-;48;23;-;2;1020;-;1015;-;0.00;-
2002;3;14;20;10;1;9;4;-2;87;-;46;23;-;2;1015;-;1009;-;0.00;-
2002;3;15;19;12;5;10;6;1;93;-;52;19;-;0;1015;-;1011;-;0.00;-
2002;3;16;13;9;5;10;8;5;100;-;72;19;-;0;1019;-;1015;-;0.00;-
2002;3;17;15;9;3;7;4;2;100;-;55;26;-;3;1021;-;1018;-;0.00;-
2002;3;18;15;8;2;9;3;0;100;-;51;26;-;8;1018;-;1011;-;0.00;-
2002;3;19;13;7;1;9;5;0;100;-;54;37;-;0;1011;-;1003;-;0.00;-
2002;3;20;11;9;7;9;7;6;100;-;71;37;-;8;1015;-;1004;-;0.00;-
2002;3;21;11;8;5;10;8;5;100;-;82;29;-;6;1015;-;1012;-;0.00;-
2002;3;22;14;9;4;9;5;-2;100;-;58;37;-;0;1013;-;1008;-;0.00;-
2002;3;23;8;4;1;2;0;-3;93;-;57;39;-;6;1015;-;1010;-;0.00;-
2002;3;24;8;3;-1;0;-2;-4;93;-;57;34;-;3;1018;-;1014;-;0.00;-
2002;3;25;10;6;2;2;1;-2;81;-;58;37;-;11;1020;-;1016;-;0.00;-
2002;3;26;12;7;2;3;0;-5;93;-;47;27;-;8;1022;-;1017;-;0.00;-
2002;3;27;12;6;-1;2;-2;-5;80;-;50;24;-;0;1026;-;1022;-;0.00;-
2002;3;28;14;4;-5;3;-1;-5;100;-;47;19;-;0;1027;-;1025;-;0.00;-
2002;3;29;16;7;-2;6;1;-3;100;-;48;23;-;0;1028;-;1017;-;0.00;-
2002;3;30;18;9;0;8;2;-3;87;-;48;10;-;0;1025;-;1020;-;0.00;-
2002;3;31;19;9;0;8;4;0;100;-;46;10;-;0;1021;-;1017;-;0.00;-
2002;4;1;20;10;1;8;4;0;93;-;46;14;-;0;1018;-;1016;-;0.00;-
2002;4;2;21;11;2;10;6;0;100;-;49;26;-;0;1018;-;1016;-;0.00;-
2002;4;3;18;13;8;7;4;-1;82;-;48;26;-;2;1018;-;1012;-;0.00;-
2002;4;4;13;7;2;5;1;-4;87;-;53;27;-;0;1014;-;1007;-;0.00;-
2002;4;5;13;6;-2;3;1;-3;100;-;51;23;-;0;1008;-;1003;-;0.00;-
2002;4;6;7;3;0;-1;-3;-7;70;-;53;37;-;0;1015;-;1008;-;0.00;-
2002;4;7;9;2;-5;0;-4;-8;80;-;53;27;-;0;1022;-;1015;-;0.00;-
2002;4;8;12;3;-6;2;-2;-8;86;-;50;23;-;0;1022;-;1019;-;0.00;-
2002;4;9;40;21;3;4;1;-1;75;-;8;21;-;3;1020;-;1015;-;0.00;-
2002;4;10;7;4;3;7;4;0;100;-;61;26;-;3;1016;-;1014;-;0.00;-
2002;4;11;12;9;6;8;7;6;100;-;76;21;-;0;1017;-;1013;-;0.00;-
2002;4;12;11;8;6;9;7;5;100;-;76;34;-;8;1014;-;1003;-;0.00;-
2002;4;13;18;12;6;14;10;6;100;-;68;23;-;3;1023;-;1001;-;0.00;-
2002;4;14;15;12;9;13;11;9;100;-;77;24;-;0;1007;-;1001;-;0.00;-
2002;4;15;15;10;6;10;8;6;100;-;63;21;-;0;1020;-;1007;-;0.00;-
2002;4;16;18;12;6;9;7;5;93;-;52;21;-;3;1012;-;1011;-;0.00;-
2002;4;17;20;13;7;11;8;4;87;-;52;19;-;3;1013;-;1010;-;0.00;-
2002;4;18;20;15;10;13;9;0;94;-;30;19;-;2;1017;-;1013;-;0.00;-
2002;4;19;20;14;9;13;11;9;100;-;56;14;-;0;1019;-;1016;-;0.00;-
2002;4;20;21;13;6;13;11;1;100;-;54;21;-;0;1024;-;1019;-;0.00;-
2002;4;21;24;17;10;13;11;9;94;-;50;29;-;2;1028;-;1024;-;0.00;-
2002;4;22;21;16;12;13;11;9;100;-;56;34;-;3;1027;-;1024;-;0.00;-
2002;4;23;19;14;9;12;9;5;100;-;49;16;-;0;1025;-;1020;-;0.00;-
2002;4;24;19;13;7;11;8;5;93;-;52;16;-;2;1020;-;1017;-;0.00;-
2002;4;25;19;13;7;10;8;5;100;-;56;26;-;0;1020;-;1017;-;0.00;-
2002;4;26;19;12;5;11;8;5;100;-;56;21;-;0;1017;-;1008;-;0.00;-
2002;4;27;17;12;8;12;8;4;94;-;51;39;-;3;1012;-;1005;-;0.00;-
2002;4;28;18;11;4;8;6;2;100;-;49;23;-;0;1016;-;1012;-;0.00;-
2002;4;29;22;14;8;12;9;4;88;-;50;21;-;0;1013;-;1009;-;0.00;-
2002;4;30;19;14;8;13;8;4;100;-;49;39;-;0;1017;-;1011;-;0.00;-
2002;5;1;24;14;4;13;8;3;100;-;47;23;-;0;1017;-;1012;-;0.00;-
